Date,Stock Name,sentiment,stock_performance,pct_change,one_day_price,two_day_price,three_day_price,historical_price
2022-06-30,AMZN,0.18047777777777776,1,3.154127203651248,108.92,107.4,113.22,113.53
2022-06-30,COST,0.8176,1,1.3520361699330172,451.2,450.02,462.64,448.22
2022-06-30,DIS,-0.38565,1,1.8432185084724464,94.48,94.75,95.43,99.08
2022-06-30,F,-0.7177,1,1.7071042935130356,9.25,9.48,9.66,10.01
2022-06-30,GOOG,0.8442,-1,-0.2665177656550014,111.73,112.04,116.07,112.51
2022-06-30,INTC,0.0,-1,-2.860191395370942,35.12,35.59,36.39,37.57
2022-06-30,MSFT,0.18047777777777776,1,1.0707277440070166,254.29,250.59,258.81,254.24
2022-06-30,NFLX,0.2023,1,2.90501628232469,178.36,179.6,189.14,185.92
2022-06-30,NIO,0.12888,-1,-1.6574526444924207,21.86,22.36,22.95,20.11
2022-06-30,NOC,-0.7177,1,1.6298551541283168,441.82,444.56,446.62,444.0
2022-06-30,PG,0.18047777777777776,1,1.6134610596963306,132.68,131.49,133.66,131.81
2022-06-30,PYPL,0.2023,1,2.2336845214608414,71.47,71.82,75.94,78.62
2022-06-30,TSLA,0.06934285714285715,1,1.242913166697981,228.49,232.66,244.92,235.37
2022-06-30,TSM,0.1227875,-1,-5.8104063312048675,79.69,80.35,81.8,84.45
2022-06-30,VZ,0.7672,1,1.7537060912866904,42.46,42.06,42.47,42.21
2022-06-30,ZS,0.0258,1,3.9194708217875225,154.95,154.92,164.23,154.26
2022-07-01,AAPL,0.05684999999999999,1,1.893044401136266,134.74,137.21,135.45,137.77
2022-07-01,AMD,0.19882857142857144,1,2.0768274973866188,76.47,77.99,80.78,90.85
2022-07-01,AMZN,-0.19525555555555554,1,3.5962053023039715,106.21,108.92,107.4,112.86
2022-07-01,BA,0.0258,-1,-1.5303199697442995,136.72,138.45,138.7,134.99
2022-07-01,COST,0.10974999999999999,1,0.5146530460363558,460.26,451.2,450.02,448.82
2022-07-01,CRM,0.5423,1,2.3781126823675542,164.12,169.66,170.51,174.17
2022-07-01,F,0.6369,-1,-1.060072897004559,8.93,9.25,9.48,9.92
2022-07-01,GOOG,0.0,1,4.4058969512788595,108.86,111.73,112.04,112.29
2022-07-01,KO,0.10974999999999999,-1,-1.7085986279200212,57.91,57.74,57.33,56.73
2022-07-01,META,-0.6249,1,5.099061371578313,160.49,163.17,159.93,172.69
2022-07-01,MSFT,-0.19525555555555554,1,1.2597342637299458,250.94,254.29,250.59,253.54
2022-07-01,NFLX,-0.3182,1,3.2953642873780766,174.87,178.36,179.6,184.85
2022-07-01,NIO,0.22412941176470588,1,3.838949772439742,21.72,21.86,22.36,20.31
2022-07-01,NOC,0.6369,-1,-4.525361042562888,457.86,441.82,444.56,444.48
2022-07-01,PG,-0.19525555555555554,-1,-0.9650437734910573,134.17,132.68,131.49,131.62
2022-07-01,PYPL,0.3182,1,4.20168058247541,69.84,71.47,71.82,77.89
2022-07-01,TSLA,0.14684605263157893,1,2.5535704813974553,224.47,228.49,232.66,234.03
2022-07-01,TSM,0.19131666666666666,-1,-1.155847104474712,77.88,79.69,80.35,83.85
2022-07-01,XPEV,0.2732,1,6.109644450191967,31.74,32.1,32.66,28.24
2022-07-05,AAPL,-0.5303666666666667,1,0.9607162474534501,136.92,134.74,137.21,136.38
2022-07-05,AMD,0.04970000000000001,1,0.19947012229554695,73.67,76.47,77.99,87.66
2022-07-05,AMZN,0.3152333333333333,1,0.7312791463036894,109.56,106.21,108.92,111.06
2022-07-05,COST,0.1779,1,0.8991050213736196,466.49,460.26,451.2,448.8
2022-07-05,CRM,0.0,1,0.3077981379562606,167.27,164.12,169.66,172.55
2022-07-05,DIS,0.0,-1,-1.1319059292055302,94.97,93.25,94.48,96.58
2022-07-05,GOOG,0.0,1,1.1647552366970861,108.57,108.86,111.73,111.68
2022-07-05,INTC,0.5267,1,0.8176669756631595,34.23,35.24,35.12,36.41
2022-07-05,KO,0.347,1,0.20544458605283328,59.26,57.91,57.74,56.7
2022-07-05,MSFT,0.3152333333333333,1,1.2783209477275865,253.62,250.94,254.29,251.57
2022-07-05,NFLX,0.0,-1,-0.9791302326283928,179.95,174.87,178.36,182.36
2022-07-05,NIO,-0.2083,-1,-6.0865661086339085,21.36,21.72,21.86,20.71
2022-07-05,PG,0.3152333333333333,1,0.9329707022652387,136.33,134.17,132.68,131.11
2022-07-05,TSLA,0.05267209302325581,-1,-0.5720802000385354,227.26,224.47,228.49,231.69
2022-07-05,TSM,0.20817142857142856,-1,-0.7226328216740392,73.36,77.88,79.69,82.33
2022-07-06,AAPL,-0.04756315789473684,1,2.399952852458746,139.51,136.92,134.74,136.54
2022-07-06,AMD,0.390225,1,5.242209233744504,75.2,73.67,76.47,87.03
2022-07-06,AMZN,0.17222,1,1.7493221096553446,113.5,109.56,106.21,111.18
2022-07-06,BA,0.0,1,2.685058856769547,137.7,139.84,136.72,135.09
2022-07-06,GOOG,0.15293333333333334,1,3.552098043422937,113.35,108.57,108.86,111.76
2022-07-06,KO,0.0,-1,-0.7885403885791308,58.25,59.26,57.91,56.77
2022-07-06,MSFT,0.17222,1,0.8226455739124415,256.82,253.62,250.94,251.83
2022-07-06,NFLX,-0.18330000000000002,1,2.8306024030064605,185.88,179.95,174.87,182.53
2022-07-06,NIO,0.5205,1,8.017283160876845,22.18,21.36,21.72,20.78
2022-07-06,PG,0.17222,-1,-0.03424087323408407,135.01,136.33,134.17,131.3
2022-07-06,TSLA,0.1881448717948718,1,5.527904488059296,233.07,227.26,224.47,231.76
2022-07-06,TSM,0.24018684210526317,1,6.736397491776137,72.51,73.36,77.88,81.84
2022-07-07,AAPL,0.2203857142857143,1,0.4714705513932947,140.85,139.51,136.92,136.38
2022-07-07,AMD,0.13870000000000002,1,0.06304592741396246,75.35,75.2,73.67,85.52
2022-07-07,AMZN,0.04405714285714286,-1,-0.67910332940135,114.33,113.5,109.56,110.66
2022-07-07,BA,0.3083,-1,-0.6429905612883969,136.31,137.7,139.84,134.95
2022-07-07,COST,0.17152,1,1.3314459523716884,473.1,468.89,466.49,450.78
2022-07-07,DIS,0.6166,-1,-1.611406357552244,94.91,95.99,94.97,95.97
2022-07-07,ENPH,0.8971,1,4.646103645569986,194.93,192.59,195.72,192.87
2022-07-07,GOOG,-0.06288,1,0.7229330739648616,114.67,113.35,108.57,111.67
2022-07-07,INTC,0.23126666666666668,-1,-0.3932799743115557,34.84,34.56,34.23,36.02
2022-07-07,KO,0.4389,1,0.36560656725596996,58.37,58.25,59.26,56.82
2022-07-07,META,0.09755000000000003,-1,-0.7607835316260836,168.97,167.4,159.28,167.66
2022-07-07,MSFT,0.04405714285714286,-1,-0.2757094526029244,260.1,256.82,253.62,251.71
2022-07-07,NFLX,0.12835000000000002,-1,-1.2099162536211103,184.06,185.88,179.95,181.88
2022-07-07,NIO,0.3399,1,0.4444461398654514,20.83,22.18,21.36,20.86
2022-07-07,PG,0.04405714285714286,-1,-0.6712524231923491,136.27,135.01,136.33,131.34
2022-07-07,PYPL,0.6166,-1,-2.1455231752514807,73.24,74.4,71.4,75.53
2022-07-07,TSLA,0.05054782608695652,1,2.5435169687600303,231.73,233.07,227.26,231.43
2022-07-07,TSM,0.26422954545454547,1,1.066319121206479,71.98,72.51,73.36,81.03
2022-07-08,AAPL,-0.020583333333333325,-1,-1.4758086289415304,144.23,140.85,139.51,136.26
2022-07-08,AMD,0.3282,-1,-3.024576650321718,79.3,75.35,75.2,84.22
2022-07-08,AMZN,0.3507090909090909,-1,-3.2802500307216182,116.33,114.33,113.5,110.33
2022-07-08,BA,0.2263,-1,-1.4956509106996068,139.97,136.31,137.7,134.9
2022-07-08,COST,0.29295,-1,-0.5263776505403648,475.31,473.1,468.89,451.89
2022-07-08,CRM,-0.9201,-1,-0.6495808067437429,175.66,171.77,171.24,171.46
2022-07-08,DIS,0.4215,-1,-2.3158769495839175,96.24,94.91,95.99,95.46
2022-07-08,ENPH,0.21933333333333332,-1,-4.800184585880548,206.84,194.93,192.59,192.73
2022-07-08,GOOG,0.371925,-1,-3.034074943506113,118.74,114.67,113.35,111.78
2022-07-08,KO,-0.1065,-1,-0.3167623685623555,57.91,58.37,58.25,56.82
2022-07-08,META,0.0,-1,-4.6816685882377955,171.38,168.97,167.4,166.49
2022-07-08,MSFT,0.3507090909090909,-1,-1.1768718787240011,262.24,260.1,256.82,251.51
2022-07-08,NIO,0.17,-1,-8.982303771596186,22.5,20.83,22.18,21.01
2022-07-08,PG,0.3507090909090909,1,0.7033714218118664,136.23,136.27,135.01,131.29
2022-07-08,TSLA,0.22475614035087718,-1,-6.5480059481468516,244.54,231.73,233.07,231.72
2022-07-08,TSM,0.280088679245283,-1,-2.944436093106609,76.83,71.98,72.51,80.42
2022-07-11,AAPL,0.018980000000000004,1,0.6833937206909521,144.91,144.23,140.85,136.04
2022-07-11,AMD,0.23435714285714285,-1,-0.7667269152557161,79.35,79.3,75.35,81.57
2022-07-11,AMZN,0.31771875,-1,-2.2639810105564875,115.54,116.33,114.33,109.73
2022-07-11,COST,-0.20095,-1,-1.6696774127796619,481.64,475.31,473.1,453.99
2022-07-11,CRM,0.0,-1,-4.60541386120177,174.53,175.66,171.77,169.56
2022-07-11,DIS,-0.5994,-1,-0.042717598074994416,94.69,96.24,94.91,94.31
2022-07-11,GOOG,0.47465,-1,-1.4357760121003846,119.6,118.74,114.67,111.84
2022-07-11,INTC,-0.1779,1,0.026890611387988844,35.78,35.92,34.84,35.43
2022-07-11,META,0.2023,1,0.23944813980608842,170.08,171.38,168.97,163.68
2022-07-11,MSFT,0.31771875,-1,-4.098128359705976,261.52,262.24,260.1,251.2
2022-07-11,NFLX,0.27573333333333333,-1,-1.629637673016551,186.98,189.27,184.06,179.82
2022-07-11,NIO,0.23838333333333334,1,1.458440198638726,22.6,22.5,20.83,21.41
2022-07-11,PG,0.31771875,-1,-0.8833026230552723,135.31,136.23,136.27,131.13
2022-07-11,PYPL,0.0,1,1.3622804992809077,73.43,75.04,73.24,73.31
2022-07-11,TSLA,0.09611444444444445,-1,-0.5433611636988721,250.76,244.54,231.73,231.74
2022-07-11,TSM,0.4171022222222222,-1,-0.012633720797807321,77.65,76.83,71.98,79.3
2022-07-12,AAPL,0.26085833333333336,-1,-0.2536600838110071,142.77,144.91,144.23,136.39
2022-07-12,AMD,0.19793333333333335,1,1.5191147504490612,76.95,79.35,79.3,81.32
2022-07-12,AMZN,0.20071999999999998,1,1.0803884746268497,111.75,115.54,116.33,109.83
2022-07-12,BA,0.0,-1,-2.174649732227165,136.99,139.07,139.97,135.46
2022-07-12,COST,-0.10456666666666665,1,0.3363435526357384,479.11,481.64,475.31,455.31
2022-07-12,GOOG,0.1912,-1,-2.3182508710610694,115.97,119.6,118.74,112.06
2022-07-12,KO,0.469725,-1,-0.46273743000135886,57.94,58.12,57.91,56.97
2022-07-12,MSFT,0.20071999999999998,-1,-0.3745178620449637,258.44,261.52,262.24,251.58
2022-07-12,NFLX,0.6062,1,1.2095159915523424,177.34,186.98,189.27,179.68
2022-07-12,NIO,0.28926666666666667,1,1.0541413728212061,20.57,22.6,22.5,21.37
2022-07-12,PG,0.20071999999999998,1,0.6563063684945828,136.26,135.31,136.23,131.4
2022-07-12,TSLA,0.07257532467532468,1,1.7033448479672888,234.34,250.76,244.54,231.88
2022-07-12,TSM,0.25466875,1,2.768642990228789,75.37,77.65,76.83,79.09
2022-07-13,AAPL,0.32554285714285713,1,2.0482334805676743,143.75,142.77,144.91,136.76
2022-07-13,AMD,0.8442,1,1.3931912768617047,76.36,76.95,79.35,81.08
2022-07-13,AMZN,0.48783333333333334,1,0.20832946047120215,109.22,111.75,115.54,109.8
2022-07-13,BA,0.5106,1,2.2229920222872663,147.15,136.99,139.07,136.05
2022-07-13,COST,0.2023,1,4.006342777256337,471.11,479.11,481.64,456.1
2022-07-13,CRM,0.2023,-1,-1.4985777997101635,165.41,173.39,174.53,169.54
2022-07-13,DIS,0.0,-1,-1.1835691964691957,92.46,92.5,94.69,94.13
2022-07-13,ENPH,0.4404,1,2.2270638931575863,189.47,206.06,216.45,193.26
2022-07-13,GOOG,0.254975,-1,-0.6658510562337315,114.31,115.97,119.6,112.17
2022-07-13,INTC,0.5106,1,1.3437011038077318,35.05,35.04,35.78,35.39
2022-07-13,MSFT,0.48783333333333334,1,0.5381473848029413,247.85,258.44,261.52,251.39
2022-07-13,NFLX,0.33631428571428573,-1,-1.0081551902526273,174.45,177.34,186.98,179.42
2022-07-13,NIO,0.27416666666666667,-1,-0.18966768723534294,20.87,20.57,22.6,21.34
2022-07-13,PG,0.48783333333333334,-1,-0.29511374781327593,135.06,136.26,135.31,131.59
2022-07-13,TSLA,0.11947747747747747,1,0.53718612189149,233.07,234.34,250.76,231.94
2022-07-13,TSM,0.15151219512195122,1,2.9277955513293974,75.36,75.37,77.65,78.91
2022-07-14,AAPL,0.07238571428571428,1,1.1450144847523462,143.38,143.75,142.77,137.43
2022-07-14,AMD,-0.09106666666666667,1,3.193387003762961,77.52,76.36,76.95,80.6
2022-07-14,AMZN,0.25911666666666666,1,2.639434033114042,110.4,109.22,111.75,110.14
2022-07-14,COST,0.14,1,2.15062874383266,472.69,471.11,479.11,458.02
2022-07-14,DIS,-0.1943,1,3.658538841678554,91.81,92.46,92.5,93.99
2022-07-14,GOOG,0.943,1,1.1907780307427407,111.66,114.31,115.97,112.44
2022-07-14,MSFT,0.25911666666666666,1,1.0390449035568163,246.92,247.85,258.44,251.9
2022-07-14,NFLX,-0.14927499999999996,1,8.198879695124537,176.56,174.45,177.34,179.77
2022-07-14,NIO,0.0,-1,-1.5676956563735074,21.09,20.87,20.57,21.6
2022-07-14,PG,0.25911666666666666,-1,-0.13771011261429358,135.95,135.06,136.26,131.94
2022-07-14,PYPL,0.4404,1,6.268871918103197,71.36,71.43,70.47,72.95
2022-07-14,TSLA,0.1959125,1,0.7357231540859988,237.04,233.07,234.34,233.0
2022-07-14,TSM,0.18471627906976745,1,2.3425386866518787,77.44,75.36,75.37,78.73
2022-07-14,VZ,-0.1689,1,1.049729311339005,42.63,42.86,42.62,42.28
2022-07-15,AAPL,0.004093750000000008,-1,-2.064307657251972,146.32,143.38,143.75,138.2
2022-07-15,AMD,-0.21334999999999998,1,0.39452557319223985,78.6,77.52,76.36,80.18
2022-07-15,AMZN,0.3584,1,0.18493974357441056,110.63,110.4,109.22,110.55
2022-07-15,BA,-0.2558,-1,-0.013540186623225148,147.15,143.95,147.15,138.7
2022-07-15,COST,0.2997,-1,-1.271624173863584,491.63,472.69,471.11,460.76
2022-07-15,DIS,-0.07655,1,0.5252078853226885,90.72,91.81,92.46,93.87
2022-07-15,GOOG,0.10729999999999999,-1,-2.533546680530292,110.91,111.66,114.31,112.65
2022-07-15,INTC,0.6225499999999999,1,0.2330330358042644,35.52,35.05,35.05,35.35
2022-07-15,META,0.6478,1,1.5361235898683683,157.31,162.72,162.5,163.22
2022-07-15,MSFT,0.3584,-1,-0.9621425264259174,248.25,246.92,247.85,252.37
2022-07-15,NFLX,0.1937,1,0.9571136125810333,174.78,176.56,174.45,180.13
2022-07-15,NIO,0.6337833333333334,1,0.5791546486975764,21.05,21.09,20.87,21.72
2022-07-15,PG,0.3584,-1,-1.2131887109792445,135.55,135.95,135.06,132.47
2022-07-15,PYPL,0.1531,1,0.2976506296959845,69.55,71.36,71.43,72.81
2022-07-15,TSLA,0.14520144927536233,1,0.19994268102179308,238.31,237.04,233.07,233.87
2022-07-15,TSM,0.42083333333333334,-1,-2.3940312371317116,79.71,77.44,75.36,78.58
2022-07-15,XPEV,0.6808,-1,-4.53622244772354,29.96,29.77,29.23,30.83
2022-07-15,ZS,-0.2244,1,1.0045539287598932,146.06,148.95,150.92,155.66
2022-07-18,AAPL,0.07845862068965517,1,2.67219560376648,147.99,146.32,143.38,140.04
2022-07-18,AMD,0.5248,1,5.4648126385421865,81.11,78.6,77.52,79.55
2022-07-18,AMZN,0.19308999999999998,1,3.9117412664191096,113.55,110.63,110.4,111.51
2022-07-18,BA,0.7345,1,5.6932057897456225,147.74,147.15,143.95,139.88
2022-07-18,COST,0.46045,1,0.761193239801414,502.2,491.63,472.69,467.45
2022-07-18,DIS,0.032200000000000006,1,4.085687431086439,94.04,90.72,91.81,93.92
2022-07-18,GOOG,-0.2476,1,4.285325414725729,112.24,110.91,111.66,113.44
2022-07-18,INTC,0.401,1,3.9008144726695138,36.38,35.52,35.05,35.39
2022-07-18,META,0.0,1,5.112734725353666,163.93,157.31,162.72,163.15
2022-07-18,MSFT,0.19308999999999998,1,2.076712669715082,250.83,248.25,246.92,253.94
2022-07-18,NFLX,0.07715833333333334,1,5.609683017276111,189.11,174.78,176.56,181.26
2022-07-18,NIO,0.5812333333333334,-1,-3.0710143232362834,20.72,21.05,21.09,21.94
2022-07-18,PG,0.19308999999999998,1,0.5093743805842982,135.36,135.55,135.95,134.07
2022-07-18,TSLA,0.22661935483870968,1,2.0716718219316785,240.07,238.31,237.04,236.37
2022-07-18,TSM,0.11209285714285715,1,3.0749142958654856,81.58,79.71,77.44,78.18
2022-07-18,VZ,-0.00645,1,0.33810525312720385,43.06,42.61,42.63,42.65
2022-07-19,AAPL,0.03633157894736842,1,1.3509831834103687,144.94,147.99,146.32,140.3
2022-07-19,AMD,0.6863,1,4.133678580918358,81.43,81.11,78.6,79.65
2022-07-19,AMZN,0.392725,1,3.8575396277054224,113.76,113.55,110.63,111.62
2022-07-19,BA,-0.7506,1,1.4411067249301612,147.72,147.74,147.15,140.29
2022-07-19,COST,0.3818,1,0.7631274002735403,495.81,502.2,491.63,468.94
2022-07-19,DIS,-0.38780000000000003,1,3.754640700454998,94.53,94.04,90.72,93.95
2022-07-19,GOOG,0.15857499999999997,1,0.06980033639522092,109.39,112.24,110.91,113.22
2022-07-19,META,0.0,1,4.158599252739432,166.45,163.93,157.31,163.33
2022-07-19,MSFT,0.392725,1,1.0557492683493355,248.42,250.83,248.25,253.65
2022-07-19,NFLX,-0.006834482758620688,1,7.345135743661431,190.92,189.11,174.78,181.77
2022-07-19,NIO,0.217225,1,0.8415845043225996,20.84,20.72,21.05,21.89
2022-07-19,PG,0.392725,-1,-1.7286681319360027,133.72,135.36,135.55,134.05
2022-07-19,TSLA,0.10252417582417582,1,0.8023464466653335,240.55,240.07,238.31,236.59
2022-07-19,TSM,0.023257142857142858,1,0.47590500268698777,79.62,81.58,79.71,78.25
2022-07-19,VZ,0.4389,-1,-2.735382276271764,42.43,43.06,42.61,42.64
2022-07-20,AAPL,0.06406363636363636,1,1.5094078867429628,148.81,144.94,147.99,140.73
2022-07-20,AMD,0.4452,1,1.8561959376609451,85.88,81.43,81.11,79.96
2022-07-20,AMZN,0.39666666666666667,1,1.5150286399039405,118.21,113.76,113.55,111.95
2022-07-20,BA,0.8934,1,1.913119513753527,156.13,147.72,147.74,141.09
2022-07-20,COST,0.3204,1,1.0034337937146092,499.59,495.81,502.2,470.47
2022-07-20,DIS,0.0,1,0.8030947193955125,98.39,94.53,94.04,94.17
2022-07-20,GOOG,0.2145,1,0.29641610718429956,114.08,109.39,112.24,113.27
2022-07-20,INTC,0.27723333333333333,1,0.12327497658763961,37.88,36.46,36.38,35.57
2022-07-20,KO,0.6408,-1,-0.22764383009278524,57.56,56.75,57.53,57.6
2022-07-20,META,-0.6124,1,0.04369196245405143,174.96,166.45,163.93,163.91
2022-07-20,MSFT,0.39666666666666667,1,0.9798917355397492,253.57,248.42,250.83,253.65
2022-07-20,NFLX,0.10132666666666668,1,3.4374433364832258,201.63,190.92,189.11,182.76
2022-07-20,NIO,0.25253333333333333,1,1.5218431672585502,20.2,20.84,20.72,21.8
2022-07-20,PG,0.39666666666666667,1,0.09455066310815434,134.4,133.72,135.36,134.07
2022-07-20,PYPL,0.4019,1,3.128118398621993,77.74,74.13,73.91,73.1
2022-07-20,TSLA,0.09333234200743494,1,9.780470722853535,245.53,240.55,240.07,237.04
2022-07-20,TSM,0.24579,1,1.4209896310287906,82.07,79.62,81.58,78.45
2022-07-20,VZ,0.6408,-1,-2.8734552750680518,42.58,42.43,43.06,42.64
2022-07-21,AAPL,0.09301,-1,-0.8110710227839016,150.82,148.81,144.94,141.21
2022-07-21,AMD,0.07408571428571428,-1,-3.282465675680112,89.43,85.88,81.43,80.41
2022-07-21,AMZN,0.251275,-1,-1.7732481209791948,122.77,118.21,113.76,112.47
2022-07-21,BX,0.5456,-1,-1.481418249131318,92.32,90.37,85.06,86.12
2022-07-21,COST,0.58125,1,0.04907874861375192,503.4,499.59,495.81,472.04
2022-07-21,GOOG,0.183825,-1,-5.80667322341452,114.16,114.08,109.39,113.31
2022-07-21,KO,0.8225,1,0.3748284959887563,56.61,57.56,56.75,57.56
2022-07-21,META,0.0,-1,-7.588568987500584,182.23,174.96,166.45,164.78
2022-07-21,MSFT,0.251275,-1,-1.6916012334290114,256.25,253.57,248.42,253.77
2022-07-21,NFLX,-0.394475,-1,-1.536538487752348,216.44,201.63,190.92,184.37
2022-07-21,NIO,0.54495,-1,-6.963251996167593,20.37,20.2,20.84,21.73
2022-07-21,PG,0.251275,1,1.5983751355198335,132.08,134.4,133.72,133.97
2022-07-21,PYPL,0.27926666666666666,-1,-2.054376976727719,80.24,77.74,74.13,73.44
2022-07-21,TSLA,0.1324643216080402,1,0.1975226219898186,247.5,245.53,240.55,237.53
2022-07-21,TSM,0.2679111111111111,-1,-1.6744475073988456,82.46,82.07,79.62,78.64
2022-07-22,AAPL,0.08981538461538462,-1,-0.7398396024446088,153.1,150.82,148.81,142.12
2022-07-22,AMD,0.3161,-1,-0.6356385565185297,91.09,89.43,85.88,80.76
2022-07-22,AMZN,0.07139166666666667,-1,-1.045579805948385,124.63,122.77,118.21,113.23
2022-07-22,COST,-0.2558,-1,-0.10948364752240605,508.45,503.4,499.59,475.07
2022-07-22,ENPH,0.7689,1,3.3137988031148016,219.78,218.83,213.34,200.67
2022-07-22,GOOG,0.1227,-1,-0.13842664339371083,114.5,114.16,114.08,113.45
2022-07-22,INTC,0.8957,-1,-0.10204356786134887,38.25,38.2,37.88,35.82
2022-07-22,META,0.6808,-1,-1.5478331151513571,182.31,182.23,174.96,166.02
2022-07-22,MSFT,0.07139166666666667,-1,-0.5876296068005384,258.76,256.25,253.57,254.29
2022-07-22,NFLX,0.36717500000000003,-1,-0.8755252736323642,223.88,216.44,201.63,186.89
2022-07-22,NIO,0.33483333333333337,1,0.46777626641655684,20.68,20.37,20.2,21.64
2022-07-22,PG,0.07139166666666667,1,0.6782285896185356,132.2,132.08,134.4,134.21
2022-07-22,PYPL,0.4574,1,0.7402818649345886,82.75,80.24,77.74,73.93
2022-07-22,TSLA,0.20768292682926828,-1,-1.399493547154033,271.71,247.5,245.53,239.19
2022-07-22,TSM,0.13259375,-1,-0.02317549350209447,83.63,82.46,82.07,78.68
2022-07-22,VZ,-0.09484999999999999,1,0.6974208829882853,40.22,41.41,42.58,42.48
2022-07-25,AAPL,0.28524,-1,-0.8826334404796408,151.86,153.1,150.82,143.53
2022-07-25,AMD,0.5289,-1,-2.6159480141393927,88.1,91.09,89.43,80.57
2022-07-25,AMZN,0.256,-1,-5.22536062650467,122.42,124.63,122.77,113.81
2022-07-25,BA,0.2553,-1,-0.4596534879396241,158.16,161.41,158.38,144.75
2022-07-25,COST,-0.38416,-1,-3.2524476445906307,508.7,508.45,503.4,480.12
2022-07-25,DIS,0.0,-1,-2.8337781944255576,101.47,102.91,102.09,95.56
2022-07-25,GOOG,0.23312,-1,-2.5598311302163386,107.85,114.5,114.16,113.09
2022-07-25,INTC,0.5106,-1,-0.5107183316472448,36.92,38.25,38.2,35.92
2022-07-25,KO,0.22310000000000002,1,1.6401176827367934,56.69,56.48,56.61,57.62
2022-07-25,MSFT,0.256,-1,-2.677431694846326,254.39,258.76,256.25,254.35
2022-07-25,NFLX,0.4759,-1,-2.105162674644914,220.44,223.88,216.44,189.14
2022-07-25,NIO,0.417975,-1,-1.5002535402137276,19.24,20.68,20.37,21.26
2022-07-25,PG,0.256,1,0.19442471610944748,134.31,132.2,132.08,134.53
2022-07-25,TSLA,0.23380238095238096,-1,-3.566373121125309,272.24,271.71,247.5,240.96
2022-07-25,TSM,0.14588333333333334,-1,-2.17845387708332,82.23,83.63,82.46,78.5
2022-07-25,ZS,0.8074,-1,-9.058876110829898,159.93,164.64,162.95,157.64
2022-07-26,AAPL,-0.006299999999999999,1,3.4235016881990905,150.73,151.86,153.1,143.89
2022-07-26,AMD,0.38326,1,5.3607034543392595,87.54,88.1,91.09,80.91
2022-07-26,AMZN,-0.02221052631578947,1,5.3653895941994,121.14,122.42,124.63,114.17
2022-07-26,BA,0.0,1,0.10902909885947597,156.64,158.16,161.41,145.35
2022-07-26,COST,-0.5786666666666667,1,2.0276306719876365,508.15,508.7,508.45,481.52
2022-07-26,CRM,-0.1417,1,5.772612057177387,176.31,181.46,184.32,171.82
2022-07-26,ENPH,0.28552857142857146,1,17.89449193741425,218.55,211.54,219.78,202.58
2022-07-26,GOOG,0.03824090909090909,1,7.738994213193349,107.7,107.85,114.5,112.82
2022-07-26,KO,0.0068000000000000005,-1,-0.31639191923801074,57.25,56.69,56.48,57.6
2022-07-26,META,0.0,1,6.553585174326448,165.87,168.48,182.31,166.91
2022-07-26,MSFT,-0.02221052631578947,1,6.685179952135437,252.89,254.39,258.76,254.27
2022-07-26,NFLX,0.01886666666666666,1,6.002522611412128,218.51,220.44,223.88,190.61
2022-07-26,NIO,0.67875,1,1.7857049836693297,19.33,19.24,20.68,21.17
2022-07-26,PG,-0.02221052631578947,1,0.949638664070658,135.22,134.31,132.2,134.56
2022-07-26,PYPL,0.25238,1,12.175489540430988,81.65,81.05,82.75,74.54
2022-07-26,TSLA,0.09887105263157894,1,6.165503699222053,268.43,272.24,271.71,242.34
2022-07-26,TSM,0.46679375,1,3.8024068205137547,82.22,82.23,83.63,78.69
2022-07-26,VZ,0.58355,-1,-0.02226822331576562,37.78,37.51,40.22,41.96
2022-07-27,AAPL,0.2504409090909091,1,0.35715537745132653,149.4,150.73,151.86,144.16
2022-07-27,AMD,0.1862,1,2.059673213545666,85.25,87.54,88.1,81.12
2022-07-27,AMZN,0.2672,1,1.0829110898360095,114.81,121.14,122.42,114.2
2022-07-27,BA,0.0,1,1.9219681404219202,155.92,156.64,158.16,145.85
2022-07-27,ENPH,0.38418,1,7.618631737573987,216.1,218.55,211.54,203.23
2022-07-27,F,-0.0772,1,6.1410183527648075,10.06,10.3,10.29,9.53
2022-07-27,GOOG,0.09406923076923078,1,0.8714750282852011,104.94,107.7,107.85,112.44
2022-07-27,INTC,0.20095,-1,-1.1697299282675981,36.7,36.89,36.92,36.0
2022-07-27,KO,0.11883333333333335,1,1.6663905451611905,58.19,57.25,56.69,57.63
2022-07-27,META,0.6908,-1,-5.224679592563841,158.4,165.87,168.48,166.51
2022-07-27,MSFT,0.2672,1,2.854071855981203,246.12,252.89,254.39,253.89
2022-07-27,NIO,0.21230000000000002,1,0.5675986332045397,19.04,19.33,19.24,21.06
2022-07-27,NOC,-0.0772,1,1.9402930717178473,425.4,433.7,432.29,444.66
2022-07-27,PG,0.2672,1,1.6616327849780774,135.49,135.22,134.31,134.61
2022-07-27,PYPL,0.5708666666666666,-1,-0.6479953372586196,77.04,81.65,81.05,74.66
2022-07-27,TSLA,0.1267825396825397,1,2.2123522342726543,258.86,268.43,272.24,243.12
2022-07-27,TSM,0.16162631578947367,1,1.118348939272004,80.42,82.22,82.23,78.77
2022-07-28,AAPL,0.049437499999999995,1,3.2793076398376315,154.52,149.4,150.73,144.87
2022-07-28,AMD,0.22056666666666666,1,3.0544377742841045,89.82,85.25,87.54,81.29
