Date,Stock Name,sentiment,stock_performance,pct_change,one_day_price,two_day_price,three_day_price,historical_price,sentiment
2022-06-28,AAPL,0,0,1.3023804312180616,139.61,139.61,136.27,138.55,0
2022-06-28,AMD,-1,-1,-3.453826389809743,86.16,87.08,82.43,93.4,-1
2022-06-28,AMZN,-1,0,1.4152668728781634,113.22,116.46,112.44,114.09,-1
2022-06-28,CRM,1,0,-0.49574075146301066,180.3,184.89,172.09,174.35,1
2022-06-28,DIS,1,0,-0.28148790652005484,95.43,96.59,93.15,99.55,1
2022-06-28,GOOG,1,0,-0.2798286408774528,116.07,117.98,112.15,112.58,1
2022-06-28,KO,0,0,0.7225535740248282,57.91,58.03,56.96,56.65,0
2022-06-28,MSFT,-1,0,1.473791518659836,258.81,261.56,252.92,254.43,-1
2022-06-28,NFLX,-1,0,-0.6904261976747169,189.14,190.85,181.71,186.65,-1
2022-06-28,NIO,0,-1,-2.236135896027324,22.95,24.08,23.05,19.9,0
2022-06-28,PG,-1,0,0.9083164493694029,133.66,134.69,132.77,131.78,-1
2022-06-28,TSLA,0,-1,-1.7937182380908907,244.92,245.71,235.07,235.88,0
2022-06-28,TSM,-1,0,-0.8180973693208691,81.8,81.85,80.14,84.91,-1
2022-06-28,ZS,1,0,0.01936404573421202,164.23,170.82,162.76,154.19,1
2022-06-29,AAPL,-1,-1,-1.8027914398099614,135.45,139.61,139.61,138.4,-1
2022-06-29,AMD,-1,-1,-1.948963565458084,80.78,86.16,87.08,92.77,-1
2022-06-29,AMZN,-1,-1,-2.488063835870791,107.4,113.22,116.46,113.76,-1
2022-06-29,DIS,-1,0,-1.306834405034606,94.75,95.43,96.59,99.31,-1
2022-06-29,MSFT,-1,0,-1.3179188198586653,250.59,258.81,261.56,254.24,-1
2022-06-29,NFLX,-1,-1,-1.9567198257575646,179.6,189.14,190.85,186.3,-1
2022-06-29,NIO,1,0,-0.6404450735960832,22.36,22.95,24.08,20.02,1
2022-06-29,PG,-1,0,1.1181515974727851,131.49,133.66,134.69,131.76,-1
2022-06-29,TSLA,-1,-1,-1.7579227799377348,232.66,244.92,245.71,235.72,-1
2022-06-29,TSM,-1,-1,-2.271400438286184,80.35,81.8,81.85,84.68,-1
2022-06-30,AAPL,-1,1,1.6164703604066288,137.21,135.45,139.61,138.34,-1
2022-06-30,AMD,-1,-1,-3.6615705597762602,77.99,80.78,86.16,92.06,-1
2022-06-30,AMZN,-1,1,3.154127203651248,108.92,107.4,113.22,113.53,-1
2022-06-30,DIS,-1,1,1.843218357663496,94.48,94.75,95.43,99.08,-1
2022-06-30,MSFT,-1,0,1.0707399706032512,254.29,250.59,258.81,254.24,-1
2022-06-30,NIO,1,-1,-1.6574526444924207,21.86,22.36,22.95,20.11,1
2022-06-30,PG,-1,1,1.6134726163329598,132.68,131.49,133.66,131.81,-1
2022-06-30,TSLA,-1,0,1.242913166697981,228.49,232.66,244.92,235.37,-1
2022-06-30,TSM,-1,-1,-5.810377511626447,79.69,80.35,81.8,84.45,-1
2022-06-30,VZ,0,1,1.7536877378309297,42.46,42.06,42.47,42.21,0
2022-06-30,ZS,1,1,3.9194708217875225,154.95,154.92,164.23,154.26,1
2022-07-01,AAPL,-1,1,1.8930330454963178,134.74,137.21,135.45,137.77,-1
2022-07-01,AMD,-1,1,2.0768274973866188,76.47,77.99,80.78,90.85,-1
2022-07-01,AMZN,-1,1,3.5962053023039715,106.21,108.92,107.4,112.86,-1
2022-07-01,BA,1,-1,-1.5303199697442995,136.72,138.45,138.7,134.99,1
2022-07-01,GOOG,0,1,4.4059039786536465,108.86,111.73,112.04,112.29,0
2022-07-01,META,-1,1,5.099042211790569,160.49,163.17,159.93,172.69,-1
2022-07-01,MSFT,-1,0,1.259740204265057,250.94,254.29,250.59,253.54,-1
2022-07-01,NIO,1,1,3.838949772439742,21.72,21.86,22.36,20.31,1
2022-07-01,PG,-1,0,-0.9650437734910573,134.17,132.68,131.49,131.62,-1
2022-07-01,TSLA,-1,1,2.5535704813974553,224.47,228.49,232.66,234.03,-1
2022-07-01,TSM,0,0,-1.1558468640452715,77.88,79.69,80.35,83.85,0
2022-07-01,XPEV,0,1,6.109644450191967,31.74,32.1,32.66,28.24,0
2022-07-05,AMD,-1,0,0.19947012229554695,73.67,76.47,77.99,87.66,-1
2022-07-05,AMZN,-1,0,0.7312791463036894,109.56,106.21,108.92,111.06,-1
2022-07-05,CRM,0,0,0.30777135137018397,167.27,164.12,169.66,172.55,0
2022-07-05,MSFT,0,0,1.278261381048944,253.62,250.94,254.29,251.57,0
2022-07-05,NIO,-1,-1,-6.0865661086339085,21.36,21.72,21.86,20.71,-1
2022-07-05,PG,-1,0,0.9329707022652387,136.33,134.17,132.68,131.11,-1
2022-07-05,TSLA,-1,0,-0.5720802000385354,227.26,224.47,228.49,231.69,-1
2022-07-05,TSM,0,0,-0.7226431917936994,73.36,77.88,79.69,82.33,0
2022-07-06,AAPL,0,1,2.399963685993042,139.51,136.92,134.74,136.54,0
2022-07-06,AMD,-1,1,5.242209233744504,75.2,73.67,76.47,87.03,-1
2022-07-06,AMZN,1,1,1.7493221096553446,113.5,109.56,106.21,111.18,1
2022-07-06,BA,1,1,2.685058856769547,137.7,139.84,136.72,135.09,1
2022-07-06,MSFT,1,0,0.8226928919043163,256.82,253.62,250.94,251.83,1
2022-07-06,NFLX,-1,1,2.8306024030064605,185.88,179.95,174.87,182.53,-1
2022-07-06,NIO,-1,1,8.017283160876845,22.18,21.36,21.72,20.78,-1
2022-07-06,PG,1,0,-0.03424087323408407,135.01,136.33,134.17,131.3,1
2022-07-06,TSLA,-1,1,5.527904488059296,233.07,227.26,224.47,231.76,-1
2022-07-06,TSM,-1,1,6.736354382661067,72.51,73.36,77.88,81.84,-1
2022-07-07,AAPL,0,0,0.4714493422592942,140.85,139.51,136.92,136.38,0
2022-07-07,AMD,0,0,0.06304592741396246,75.35,75.2,73.67,85.52,0
2022-07-07,AMZN,0,0,-0.67910332940135,114.33,113.5,109.56,110.66,0
2022-07-07,BA,1,0,-0.6429905612883969,136.31,137.7,139.84,134.95,1
2022-07-07,COST,0,0,1.3314460378576696,473.1,468.89,466.49,450.78,0
2022-07-07,ENPH,1,1,4.646103645569986,194.93,192.59,195.72,192.87,1
2022-07-07,GOOG,0,0,0.7229330739648616,114.67,113.35,108.57,111.67,0
2022-07-07,INTC,-1,0,-0.393279932550851,34.84,34.56,34.23,36.02,-1
2022-07-07,KO,1,0,0.36560654317205193,58.37,58.25,59.26,56.82,1
2022-07-07,META,-1,0,-0.760783599361415,168.97,167.4,159.28,167.66,-1
2022-07-07,MSFT,0,0,-0.2757094526029244,260.1,256.82,253.62,251.71,0
2022-07-07,NFLX,0,0,-1.2099162536211103,184.06,185.88,179.95,181.88,0
2022-07-07,NIO,1,0,0.4444461398654514,20.83,22.18,21.36,20.86,1
2022-07-07,TSLA,-1,1,2.5435169687600303,231.73,233.07,227.26,231.43,-1
2022-07-07,TSM,0,0,1.0663492284786382,71.98,72.51,73.36,81.03,0
2022-07-08,AAPL,-1,0,-1.4757771943932891,144.23,140.85,139.51,136.26,-1
2022-07-08,AMZN,0,-1,-3.2802500307216182,116.33,114.33,113.5,110.33,0
2022-07-08,BA,0,0,-1.4956509106996068,139.97,136.31,137.7,134.9,0
2022-07-08,COST,0,0,-0.526365011543876,475.31,473.1,468.89,451.89,0
2022-07-08,DIS,1,-1,-2.3158769495839175,96.24,94.91,95.99,95.46,1
2022-07-08,ENPH,-1,-1,-4.800184585880548,206.84,194.93,192.59,192.73,-1
2022-07-08,GOOG,0,-1,-3.034074943506113,118.74,114.67,113.35,111.78,0
2022-07-08,KO,1,0,-0.3167557843815987,57.91,58.37,58.25,56.82,1
2022-07-08,MSFT,-1,0,-1.1768602093119107,262.24,260.1,256.82,251.51,-1
2022-07-08,PG,0,0,0.7033372745300024,136.23,136.27,135.01,131.29,0
2022-07-08,TSLA,-1,-1,-6.5480059481468516,244.54,231.73,233.07,231.72,-1
2022-07-08,TSM,0,-1,-2.944436093106609,76.83,71.98,72.51,80.42,0
2022-07-11,AAPL,-1,0,0.6833828869023286,144.91,144.23,140.85,136.04,-1
2022-07-11,AMD,1,0,-0.7667269152557161,79.35,79.3,75.35,81.57,1
2022-07-11,AMZN,0,-1,-2.2639810105564875,115.54,116.33,114.33,109.73,0
2022-07-11,COST,0,-1,-1.6696836761284135,481.64,475.31,473.1,453.99,0
2022-07-11,GOOG,1,0,-1.4357760121003846,119.6,118.74,114.67,111.84,1
2022-07-11,INTC,-1,0,0.02686883761358562,35.78,35.92,34.84,35.43,-1
2022-07-11,MSFT,0,-1,-4.098151492543835,261.52,262.24,260.1,251.2,0
2022-07-11,NIO,1,0,1.458440198638726,22.6,22.5,20.83,21.41,1
2022-07-11,PG,1,0,-0.8833249199685204,135.31,136.23,136.27,131.13,1
2022-07-11,TSLA,-1,0,-0.5433611636988721,250.76,244.54,231.73,231.74,-1
2022-07-11,TSM,0,0,-0.012633720797807321,77.65,76.83,71.98,79.3,0
2022-07-12,AAPL,1,0,-0.25368128722076,142.77,144.91,144.23,136.39,1
2022-07-12,AMD,-1,1,1.5191147504490612,76.95,79.35,79.3,81.32,-1
2022-07-12,AMZN,-1,0,1.0803884746268497,111.75,115.54,116.33,109.83,-1
2022-07-12,COST,-1,0,0.3363435526357384,479.11,481.64,475.31,455.31,-1
2022-07-12,GOOG,0,-1,-2.3182441966471883,115.97,119.6,118.74,112.06,0
2022-07-12,KO,1,0,-0.46272426597176025,57.94,58.12,57.91,56.97,1
2022-07-12,MSFT,-1,0,-0.37450559517429494,258.44,261.52,262.24,251.58,-1
2022-07-12,NFLX,0,0,1.2095159915523424,177.34,186.98,189.27,179.68,0
2022-07-12,NIO,1,0,1.0541413728212061,20.57,22.6,22.5,21.37,1
2022-07-12,PG,-1,0,0.6563064426421588,136.26,135.31,136.23,131.4,-1
2022-07-12,TSLA,-1,1,1.7033448479672888,234.34,250.76,244.54,231.88,-1
2022-07-12,TSM,-1,1,2.768663239134412,75.37,77.65,76.83,79.09,-1
2022-07-13,AAPL,-1,1,2.0482549828746275,143.75,142.77,144.91,136.76,-1
2022-07-13,AMZN,-1,0,0.20832946047120215,109.22,111.75,115.54,109.8,-1
2022-07-13,GOOG,0,0,-0.6658578435525829,114.31,115.97,119.6,112.17,0
2022-07-13,INTC,0,0,1.3437340481920106,35.05,35.04,35.78,35.39,0
2022-07-13,MSFT,-1,0,0.5381535644385208,247.85,258.44,261.52,251.39,-1
2022-07-13,NFLX,1,0,-1.0081551902526273,174.45,177.34,186.98,179.42,1
2022-07-13,NIO,1,0,-0.18966768723534294,20.87,20.57,22.6,21.34,1
2022-07-13,PG,-1,0,-0.29511378093697194,135.06,136.26,135.31,131.59,-1
2022-07-13,TSLA,-1,0,0.53718612189149,233.07,234.34,250.76,231.94,-1
2022-07-13,TSM,-1,1,2.9277752710693226,75.36,75.37,77.65,78.91,-1
2022-07-14,AAPL,0,0,1.1450039367820586,143.38,143.75,142.77,137.43,0
2022-07-14,AMD,1,1,3.193387003762961,77.52,76.36,76.95,80.6,1
2022-07-14,AMZN,1,1,2.639434033114042,110.4,109.22,111.75,110.14,1
2022-07-14,COST,-1,1,2.150659781108988,472.69,471.11,479.11,458.02,-1
2022-07-14,MSFT,0,0,1.0390264000183413,246.92,247.85,258.44,251.9,0
2022-07-14,NFLX,0,1,8.198879695124537,176.56,174.45,177.34,179.77,0
2022-07-14,PG,0,0,-0.13767635632036918,135.95,135.06,136.26,131.94,0
2022-07-14,PYPL,-1,1,6.268871918103197,71.36,71.43,70.47,72.95,-1
2022-07-14,TSLA,-1,0,0.7357231540859988,237.04,233.07,234.34,233.0,-1
2022-07-14,TSM,1,1,2.3425386866518787,77.44,75.36,75.37,78.73,1
2022-07-15,AAPL,0,-1,-2.064307657251972,146.32,143.38,143.75,138.2,0
2022-07-15,AMZN,-1,0,0.18493974357441056,110.63,110.4,109.22,110.55,-1
2022-07-15,DIS,1,0,0.5252078853226885,90.72,91.81,92.46,93.87,1
2022-07-15,GOOG,0,-1,-2.5335332574078655,110.91,111.66,114.31,112.65,0
2022-07-15,INTC,-1,0,0.2330435712723961,35.52,35.05,35.05,35.35,-1
2022-07-15,MSFT,-1,0,-0.9621243934367709,248.25,246.92,247.85,252.37,-1
2022-07-15,NFLX,0,0,0.9571136125810333,174.78,176.56,174.45,180.13,0
2022-07-15,NIO,1,0,0.5791546486975764,21.05,21.09,20.87,21.72,1
2022-07-15,PG,-1,0,-1.2132109830297233,135.55,135.95,135.06,132.47,-1
2022-07-15,PYPL,-1,0,0.2976506296959845,69.55,71.36,71.43,72.81,-1
2022-07-15,TSLA,-1,0,0.19994268102179308,238.31,237.04,233.07,233.87,-1
2022-07-15,TSM,0,-1,-2.3940125323744277,79.71,77.44,75.36,78.58,0
2022-07-18,AAPL,-1,1,2.6721745481006685,147.99,146.32,143.38,140.04,-1
2022-07-18,AMD,1,1,5.4648126385421865,81.11,78.6,77.52,79.55,1
2022-07-18,AMZN,0,1,3.9117412664191096,113.55,110.63,110.4,111.51,0
2022-07-18,DIS,-1,1,4.085687431086439,94.04,90.72,91.81,93.92,-1
2022-07-18,GOOG,-1,1,4.2853181414809605,112.24,110.91,111.66,113.44,-1
2022-07-18,MSFT,0,1,2.0766941148099702,250.83,248.25,246.92,253.94,0
2022-07-18,NFLX,-1,1,5.609683017276111,189.11,174.78,176.56,181.26,-1
2022-07-18,NIO,1,-1,-3.0710143232362834,20.72,21.05,21.09,21.94,1
2022-07-18,PG,0,0,0.5093857918119649,135.36,135.55,135.95,134.07,0
2022-07-18,TSLA,1,1,2.0716718219316785,240.07,238.31,237.04,236.37,1
2022-07-18,TSM,1,1,3.0749041248358644,81.58,79.71,77.44,78.18,1
2022-07-19,AAPL,-1,0,1.3510039681306782,144.94,147.99,146.32,140.3,-1
2022-07-19,AMZN,-1,1,3.8575396277054224,113.76,113.55,110.63,111.62,-1
2022-07-19,BA,-1,0,1.4411067249301612,147.72,147.74,147.15,140.29,-1
2022-07-19,DIS,-1,1,3.754640700454998,94.53,94.04,90.72,93.95,-1
2022-07-19,GOOG,0,0,0.06978696083971737,109.39,112.24,110.91,113.22,0
2022-07-19,MSFT,-1,0,1.0557493954084074,248.42,250.83,248.25,253.65,-1
2022-07-19,NFLX,-1,1,7.345135743661431,190.92,189.11,174.78,181.77,-1
2022-07-19,NIO,1,0,0.8415845043225996,20.84,20.72,21.05,21.89,1
2022-07-19,PG,-1,-1,-1.7286906424636503,133.72,135.36,135.55,134.05,-1
2022-07-19,TSLA,-1,0,0.8023464466653335,240.55,240.07,238.31,236.59,-1
2022-07-19,TSM,0,0,0.47591425437373347,79.62,81.58,79.71,78.25,0
2022-07-20,AAPL,0,1,1.5094078867429628,148.81,144.94,147.99,140.73,0
2022-07-20,AMZN,1,1,1.5150286399039405,118.21,113.76,113.55,111.95,1
2022-07-20,BA,1,1,1.913119513753527,156.13,147.72,147.74,141.09,1
2022-07-20,DIS,0,0,0.8030947193955125,98.39,94.53,94.04,94.17,0
2022-07-20,GOOG,-1,0,0.2964428792591902,114.08,109.39,112.24,113.27,-1
2022-07-20,INTC,0,0,0.12326499157414637,37.88,36.46,36.38,35.57,0
2022-07-20,META,-1,0,0.04368358548036998,174.96,166.45,163.93,163.91,-1
2022-07-20,MSFT,1,0,0.979903761472315,253.57,248.42,250.83,253.65,1
2022-07-20,NFLX,1,1,3.4374433364832258,201.63,190.92,189.11,182.76,1
2022-07-20,NIO,0,1,1.5218431672585502,20.2,20.84,20.72,21.8,0
2022-07-20,PG,1,0,0.09457378025702441,134.4,133.72,135.36,134.07,1
2022-07-20,PYPL,-1,1,3.128118398621993,77.74,74.13,73.91,73.1,-1
2022-07-20,TSLA,-1,1,9.780470722853535,245.53,240.55,240.07,237.04,-1
2022-07-20,TSM,0,0,1.4209708643009693,82.07,79.62,81.58,78.45,0
2022-07-21,AAPL,1,0,-0.8110809894950863,150.82,148.81,144.94,141.21,1
2022-07-21,AMD,0,-1,-3.282465675680112,89.43,85.88,81.43,80.41,0
2022-07-21,AMZN,1,-1,-1.7732481209791948,122.77,118.21,113.76,112.47,1
2022-07-21,BX,1,0,-1.481409712764046,92.32,90.37,85.06,86.12,1
2022-07-21,COST,1,0,0.049084753608101515,503.4,499.59,495.81,472.04,1
2022-07-21,GOOG,1,-1,-5.806679112936102,114.16,114.08,109.39,113.31,1
2022-07-21,KO,1,0,0.3748420035653248,56.61,57.56,56.75,57.56,1
2022-07-21,META,-1,-1,-7.588577357159633,182.23,174.96,166.45,164.78,-1
2022-07-21,MSFT,1,-1,-1.6915835429264763,256.25,253.57,248.42,253.77,1
2022-07-21,NFLX,-1,-1,-1.536538487752348,216.44,201.63,190.92,184.37,-1
2022-07-21,NIO,1,-1,-6.963251996167593,20.37,20.2,20.84,21.73,1
2022-07-21,PG,1,1,1.5983518666386884,132.08,134.4,133.72,133.97,1
2022-07-21,PYPL,0,-1,-2.054376976727719,80.24,77.74,74.13,73.44,0
2022-07-21,TSLA,1,0,0.1975226219898186,247.5,245.53,240.55,237.53,1
2022-07-21,TSM,-1,-1,-1.6744566296694736,82.46,82.07,79.62,78.64,-1
2022-07-22,AAPL,-1,0,-0.7398195803646315,153.1,150.82,148.81,142.12,-1
2022-07-22,AMD,1,0,-0.6356385565185297,91.09,89.43,85.88,80.76,1
2022-07-22,AMZN,0,0,-1.045579805948385,124.63,122.77,118.21,113.23,0
2022-07-22,ENPH,-1,1,3.3137988031148016,219.78,218.83,213.34,200.67,-1
2022-07-22,GOOG,0,0,-0.13843370773417787,114.5,114.16,114.08,113.45,0
2022-07-22,INTC,0,0,-0.10203323642793169,38.25,38.2,37.88,35.82,0
2022-07-22,MSFT,0,0,-0.5876414976580536,258.76,256.25,253.57,254.29,0
2022-07-22,PG,0,0,0.6782173060552869,132.2,132.08,134.4,134.21,0
2022-07-22,TSLA,-1,0,-1.399493547154033,271.71,247.5,245.53,239.19,-1
2022-07-22,TSM,1,0,-0.023166218031871594,83.63,82.46,82.07,78.68,1
2022-07-25,AAPL,-1,0,-0.8826535973357613,151.86,153.1,150.82,143.53,-1
2022-07-25,AMD,1,-1,-2.6159480141393927,88.1,91.09,89.43,80.57,1
2022-07-25,AMZN,-1,-1,-5.22536062650467,122.42,124.63,122.77,113.81,-1
2022-07-25,BA,-1,0,-0.4596534879396241,158.16,161.41,158.38,144.75,-1
2022-07-25,COST,-1,-1,-3.2524298228835007,508.7,508.45,503.4,480.12,-1
2022-07-25,GOOG,1,-1,-2.5598382141558504,107.85,114.5,114.16,113.09,1
2022-07-25,INTC,-1,0,-0.5107493047858677,36.92,38.25,38.2,35.92,-1
2022-07-25,KO,-1,1,1.640157992524182,56.69,56.48,56.61,57.62,-1
2022-07-25,MSFT,-1,-1,-2.6774375670538992,254.39,258.76,256.25,254.35,-1
2022-07-25,NFLX,1,-1,-2.105162674644914,220.44,223.88,216.44,189.14,1
2022-07-25,NIO,1,-1,-1.5002535402137276,19.24,20.68,20.37,21.26,1
2022-07-25,PG,-1,0,0.1944698963218401,134.31,132.2,132.08,134.53,-1
2022-07-25,TSLA,-1,-1,-3.566373121125309,272.24,271.71,247.5,240.96,-1
2022-07-25,TSM,1,-1,-2.178435317543062,82.23,83.63,82.46,78.5,1
2022-07-26,AAPL,-1,1,3.4234816113486373,150.73,151.86,153.1,143.89,-1
2022-07-26,AMD,-1,1,5.3607034543392595,87.54,88.1,91.09,80.91,-1
2022-07-26,AMZN,-1,1,5.3653895941994,121.14,122.42,124.63,114.17,-1
2022-07-26,COST,-1,1,2.027624212677535,508.15,508.7,508.45,481.52,-1
2022-07-26,CRM,-1,1,5.772621058711878,176.31,181.46,184.32,171.82,-1
2022-07-26,ENPH,1,1,17.89449193741425,218.55,211.54,219.78,202.58,1
2022-07-26,GOOG,1,1,7.738994775821386,107.7,107.85,114.5,112.82,1
2022-07-26,KO,0,0,-0.31641152537274664,57.25,56.69,56.48,57.6,0
2022-07-26,META,0,1,6.553585174326448,165.87,168.48,182.31,166.91,0
2022-07-26,MSFT,-1,1,6.685179952135437,252.89,254.39,258.76,254.27,-1
2022-07-26,NFLX,-1,1,6.002522611412128,218.51,220.44,223.88,190.61,-1
2022-07-26,NIO,1,1,1.7857049836693297,19.33,19.24,20.68,21.17,1
2022-07-26,PG,-1,0,0.9496159258065467,135.22,134.31,132.2,134.56,-1
2022-07-26,PYPL,0,1,12.175489540430988,81.65,81.05,82.75,74.54,0
2022-07-26,TSLA,-1,1,6.165503699222053,268.43,272.24,271.71,242.34,-1
2022-07-26,TSM,0,1,3.802396612662975,82.22,82.23,83.63,78.69,0
2022-07-26,VZ,-1,0,-0.022258160856065773,37.78,37.51,40.22,41.96,-1
2022-07-27,AAPL,1,0,0.3571653584362936,149.4,150.73,151.86,144.16,1
2022-07-27,AMD,-1,1,2.059673213545666,85.25,87.54,88.1,81.12,-1
2022-07-27,AMZN,0,0,1.0829110898360095,114.81,121.14,122.42,114.2,0
2022-07-27,ENPH,0,1,7.618631737573987,216.1,218.55,211.54,203.23,0
2022-07-27,GOOG,-1,0,0.8714818349176556,104.94,107.7,107.85,112.44,-1
2022-07-27,INTC,1,0,-1.1697400077148088,36.7,36.89,36.92,36.0,1
2022-07-27,KO,-1,1,1.6663905451611905,58.19,57.25,56.69,57.63,-1
2022-07-27,META,1,-1,-5.224670552168371,158.4,165.87,168.48,166.51,1
2022-07-27,MSFT,0,1,2.8541067235333197,246.12,252.89,254.39,253.89,0
2022-07-27,NIO,0,0,0.5675986332045397,19.04,19.33,19.24,21.06,0
2022-07-27,PG,1,1,1.6616216287374939,135.49,135.22,134.31,134.61,1
2022-07-27,PYPL,-1,0,-0.6479953372586196,77.04,81.65,81.05,74.66,-1
2022-07-27,TSLA,0,1,2.2123522342726543,258.86,268.43,272.24,243.12,0
2022-07-27,TSM,0,0,1.118348837066905,80.42,82.22,82.23,78.77,0
2022-07-28,AAPL,1,1,3.2793181252380057,154.52,149.4,150.73,144.87,1
2022-07-28,AMD,-1,1,3.0544377742841045,89.82,85.25,87.54,81.29,-1
2022-07-28,AMZN,1,1,10.361464095050726,120.97,114.81,121.14,114.57,1
2022-07-28,DIS,1,0,1.1439388528803895,102.24,98.56,101.44,96.31,1
2022-07-28,ENPH,1,1,3.647239137476028,254.77,216.1,218.55,205.54,1
2022-07-28,GOOG,0,1,1.7889873765915727,113.06,104.94,107.7,112.3,0
2022-07-28,INTC,-1,-1,-8.562071659041234,37.85,36.7,36.89,36.07,-1
2022-07-28,META,-1,0,-1.0079707823828177,168.78,158.4,165.87,166.51,-1
2022-07-28,MSFT,1,1,1.5664855464483807,262.57,246.12,252.89,254.07,1
2022-07-28,NFLX,-1,0,-0.4955359502720921,226.75,213.91,218.51,193.51,-1
2022-07-28,NIO,1,0,1.2313995584228525,19.38,19.04,19.33,20.89,1
2022-07-28,PG,1,-1,-6.179938533013978,136.77,135.49,135.22,134.76,1
2022-07-28,TSLA,-1,1,5.78497698579102,274.82,258.86,268.43,244.55,-1
2022-07-28,TSM,0,0,-0.14670242643752696,83.48,80.42,82.22,78.85,0
2022-07-29,AAPL,1,0,-0.6153299123566467,155.07,154.52,149.4,145.8,1
2022-07-29,AMD,1,1,2.4452180890704946,91.67,89.82,85.25,81.81,1
2022-07-29,AMZN,1,0,0.32604850044939654,122.28,120.97,114.81,115.28,1
2022-07-29,ENPH,-1,0,-1.1577092378551999,274.18,254.77,216.1,209.52,-1
2022-07-29,GOOG,0,0,-0.9945080124317773,114.05,113.06,104.94,112.4,0
2022-07-29,INTC,1,1,1.7901413234243535,37.4,37.85,36.7,36.16,1
2022-07-29,MSFT,1,0,-0.9724435931537656,270.07,262.57,246.12,254.99,1
2022-07-29,NFLX,-1,0,0.5824868176678463,226.02,226.75,213.91,195.72,-1
2022-07-29,NIO,0,1,2.2807945939184093,19.49,19.38,19.04,20.76,0
2022-07-29,PG,1,1,2.8723703517855377,139.05,136.77,135.49,135.12,1
2022-07-29,PYPL,-1,1,2.3517897732783384,85.86,86.42,77.04,75.83,-1
2022-07-29,TSLA,1,0,0.042631152414226506,280.9,274.82,258.86,246.84,1
2022-07-29,TSM,0,-1,-2.4525578179460936,84.42,83.48,80.42,79.04,0
2022-07-29,ZS,-1,0,-1.006060610831792,153.06,148.71,141.95,155.99,-1
2022-08-01,AAPL,0,0,-0.9287382556010311,160.15,155.07,154.52,148.06,0
2022-08-01,AMD,1,1,2.5935132960214573,94.47,91.67,89.82,83.39,1
2022-08-01,AMZN,1,0,-0.9084834427092144,134.95,122.28,120.97,117.43,1
2022-08-01,DIS,1,0,-1.4215738813694077,104.81,103.62,102.24,97.55,1
2022-08-01,META,-1,0,0.16258619507946936,158.35,159.97,168.78,166.96,-1
2022-08-01,MSFT,1,0,-1.1474166805886723,274.3,270.07,262.57,256.33,1
2022-08-01,NIO,1,0,0.0,19.73,19.49,19.38,20.56,1
2022-08-01,PG,1,0,-0.6647902121159233,130.45,139.05,136.77,134.98,1
2022-08-01,TSLA,1,0,1.1134400598203789,297.15,280.9,274.82,252.66,1
2022-08-01,TSM,0,0,-0.30123287894938433,84.29,84.42,83.48,79.65,0
2022-08-02,AAPL,-1,1,3.8247711277997594,159.17,160.15,155.07,148.61,-1
2022-08-02,AMD,1,0,-1.2085855237907017,96.78,94.47,91.67,84.06,1
2022-08-02,AMZN,1,1,3.9952299225118315,135.39,134.95,122.28,118.33,1
2022-08-02,BX,1,0,0.517051431667792,95.45,94.37,93.58,88.17,1
2022-08-02,CRM,1,1,3.1884143877588507,181.96,183.0,180.28,173.93,1
2022-08-02,DIS,1,1,4.116117707136003,104.92,104.81,103.62,97.92,1
2022-08-02,ENPH,1,0,-0.6877471082126176,280.89,284.18,274.18,219.47,1
2022-08-02,MSFT,1,1,2.783632212585388,271.63,274.3,270.07,257.1,1
2022-08-02,NFLX,1,1,2.3981562652449204,226.21,224.9,226.02,201.4,1
2022-08-02,NIO,0,0,0.5946428645691756,20.18,19.73,19.49,20.54,0
2022-08-02,PG,1,1,2.064090520594834,134.2,130.45,139.05,134.94,1
2022-08-02,PYPL,1,1,9.249136639029865,88.57,86.53,85.86,77.74,1
2022-08-02,TSLA,0,1,2.265568716125611,297.28,297.15,280.9,254.9,0
2022-08-02,TSM,0,0,0.5345786484411085,82.22,84.29,84.42,79.78,0
2022-08-03,AAPL,1,0,-0.19263468024451155,157.69,159.17,160.15,149.05,1
2022-08-03,AMD,-1,1,5.933334225205361,99.29,96.78,94.47,84.79,-1
2022-08-03,AMZN,1,1,2.186068634144842,134.16,135.39,134.95,119.08,1
2022-08-03,COST,1,0,-0.6818787599429054,522.8,526.02,520.72,496.11,1
2022-08-03,ENPH,-1,1,1.919037837801464,292.26,280.89,284.18,222.94,-1
2022-08-03,GOOG,1,0,0.07577117222153061,115.35,114.94,116.09,113.22,1
2022-08-03,INTC,-1,0,-1.3691108957757274,33.92,34.81,34.2,36.08,-1
2022-08-03,MSFT,1,0,0.41772220483724903,268.51,271.63,274.3,257.64,1
2022-08-03,NFLX,0,0,1.4025528136963938,221.42,226.21,224.9,202.36,0
2022-08-03,PG,1,0,-0.15875621970891854,133.31,134.2,130.45,134.87,1
2022-08-03,TSLA,1,0,0.40230228534860407,300.59,297.28,297.15,257.07,1
2022-08-03,TSM,0,1,2.2078249447735963,81.98,82.22,84.29,79.88,0
2022-08-04,AAPL,-1,0,-0.13890228628027335,163.72,157.69,159.17,149.71,-1
2022-08-04,AMD,0,-1,-1.53979987212633,98.09,99.29,96.78,85.39,0
2022-08-04,AMZN,-1,0,-1.2414983387324707,139.52,134.16,135.39,120.01,-1
2022-08-04,ENPH,-1,1,1.720639649742145,290.25,292.26,280.89,226.0,-1
